timestamp,container,cpu_perc,mem_usage,mem_limit,mem_perc,net_io,block_io,pids
1773916597,deployment-registry-1,0.91%,81.96MiB / 1.946GiB,4.11%,48.1MB / 31.6MB,577MB / 741kB,50
1773916597,deployment-webui-1,2.94%,401.2MiB / 1.946GiB,20.13%,1.22GB / 1.46GB,795MB / 2.31MB,80
1773916597,deployment-db-1,0.08%,5.641MiB / 1.946GiB,0.28%,7.71MB / 34.5MB,91.1MB / 2.17MB,62
1773916597,deployment-auth-1,2.66%,244.2MiB / 1.946GiB,12.26%,21.5MB / 13.5MB,695MB / 328kB,55
1773916597,deployment-recommender-1,2.01%,284.1MiB / 1.946GiB,14.26%,7.53MB / 11.4MB,582MB / 1.29MB,74
1773916597,deployment-persistence-1,0.16%,269.7MiB / 1.946GiB,13.53%,58.3MB / 63MB,796MB / 3.45MB,55
1773916605,deployment-image-1,2.63%,220MiB / 1.946GiB,11.04%,28.4MB / 1.14GB,608MB / 4.2MB,78
1773916605,deployment-registry-1,0.72%,82.76MiB / 1.946GiB,4.15%,48.1MB / 31.6MB,579MB / 741kB,50
1773916605,deployment-webui-1,1.15%,397.2MiB / 1.946GiB,19.93%,1.22GB / 1.46GB,795MB / 2.31MB,80
1773916605,deployment-db-1,0.08%,5.609MiB / 1.946GiB,0.28%,7.71MB / 34.5MB,91.1MB / 2.17MB,62
1773916605,deployment-auth-1,1.53%,244.8MiB / 1.946GiB,12.28%,21.5MB / 13.5MB,696MB / 328kB,55
1773916605,deployment-recommender-1,1.81%,283.8MiB / 1.946GiB,14.24%,7.54MB / 11.4MB,582MB / 1.29MB,74
1773916605,deployment-persistence-1,0.31%,268.4MiB / 1.946GiB,13.47%,58.3MB / 63MB,796MB / 3.45MB,55
1773916614,deployment-image-1,1.21%,222.2MiB / 1.946GiB,11.15%,28.4MB / 1.14GB,611MB / 4.2MB,78
1773916614,deployment-registry-1,0.74%,84.04MiB / 1.946GiB,4.22%,48.1MB / 31.7MB,581MB / 741kB,50
1773916614,deployment-webui-1,8.83%,398.1MiB / 1.946GiB,19.98%,1.22GB / 1.46GB,795MB / 2.31MB,80
1773916614,deployment-db-1,0.08%,5.609MiB / 1.946GiB,0.28%,7.71MB / 34.5MB,91.1MB / 2.17MB,62
1773916614,deployment-auth-1,1.07%,245.1MiB / 1.946GiB,12.30%,21.6MB / 13.5MB,696MB / 328kB,55
1773916614,deployment-recommender-1,1.22%,284.2MiB / 1.946GiB,14.26%,7.54MB / 11.4MB,582MB / 1.29MB,74
1773916614,deployment-persistence-1,1.36%,269MiB / 1.946GiB,13.50%,58.3MB / 63MB,796MB / 3.45MB,55
1773916622,deployment-image-1,1.22%,222.2MiB / 1.946GiB,11.15%,28.4MB / 1.14GB,611MB / 4.2MB,78
1773916622,deployment-registry-1,0.66%,84.35MiB / 1.946GiB,4.23%,48.1MB / 31.7MB,581MB / 741kB,50
1773916622,deployment-webui-1,9.71%,396MiB / 1.946GiB,19.87%,1.22GB / 1.46GB,796MB / 2.31MB,80
1773916622,deployment-db-1,0.10%,5.594MiB / 1.946GiB,0.28%,7.71MB / 34.5MB,91.1MB / 2.17MB,62
1773916622,deployment-auth-1,1.59%,245MiB / 1.946GiB,12.30%,21.6MB / 13.5MB,696MB / 328kB,55
1773916622,deployment-recommender-1,1.25%,284.2MiB / 1.946GiB,14.26%,7.54MB / 11.4MB,582MB / 1.29MB,74
1773916622,deployment-persistence-1,1.23%,268.8MiB / 1.946GiB,13.49%,58.3MB / 63MB,796MB / 3.45MB,55
1773916630,deployment-image-1,0.17%,222.2MiB / 1.946GiB,11.15%,28.4MB / 1.14GB,611MB / 4.2MB,78
1773916630,deployment-registry-1,0.32%,84.36MiB / 1.946GiB,4.23%,48.1MB / 31.7MB,581MB / 741kB,50
1773916630,deployment-webui-1,0.44%,396.1MiB / 1.946GiB,19.88%,1.22GB / 1.46GB,796MB / 2.31MB,80
1773916630,deployment-db-1,0.07%,5.594MiB / 1.946GiB,0.28%,7.71MB / 34.5MB,91.1MB / 2.17MB,62
1773916630,deployment-auth-1,1.27%,245.1MiB / 1.946GiB,12.30%,21.6MB / 13.5MB,696MB / 328kB,55
1773916630,deployment-recommender-1,1.41%,284.2MiB / 1.946GiB,14.26%,7.54MB / 11.4MB,582MB / 1.29MB,74
1773916630,deployment-persistence-1,0.22%,269MiB / 1.946GiB,13.50%,58.3MB / 63MB,796MB / 3.45MB,55
1773916638,deployment-image-1,0.25%,222.2MiB / 1.946GiB,11.15%,28.4MB / 1.14GB,611MB / 4.2MB,78
1773916638,deployment-registry-1,0.46%,84.36MiB / 1.946GiB,4.23%,48.1MB / 31.7MB,581MB / 741kB,50
1773916638,deployment-webui-1,0.23%,396MiB / 1.946GiB,19.87%,1.22GB / 1.46GB,796MB / 2.31MB,80
1773916638,deployment-db-1,0.09%,5.594MiB / 1.946GiB,0.28%,7.71MB / 34.5MB,91.1MB / 2.17MB,62
1773916638,deployment-auth-1,1.92%,245.1MiB / 1.946GiB,12.30%,21.6MB / 13.5MB,697MB / 328kB,55
1773916638,deployment-recommender-1,2.44%,284.2MiB / 1.946GiB,14.26%,7.55MB / 11.4MB,582MB / 1.29MB,74
1773916638,deployment-persistence-1,0.25%,269MiB / 1.946GiB,13.50%,58.3MB / 63MB,796MB / 3.45MB,55
1773916646,deployment-image-1,2.79%,222.2MiB / 1.946GiB,11.15%,28.4MB / 1.14GB,611MB / 4.2MB,78
1773916646,deployment-registry-1,0.54%,84.39MiB / 1.946GiB,4.23%,48.1MB / 31.7MB,581MB / 741kB,50
1773916646,deployment-webui-1,1.12%,396MiB / 1.946GiB,19.87%,1.22GB / 1.46GB,796MB / 2.31MB,80
1773916646,deployment-db-1,0.09%,5.594MiB / 1.946GiB,0.28%,7.71MB / 34.5MB,91.1MB / 2.17MB,62
1773916646,deployment-auth-1,1.81%,245.4MiB / 1.946GiB,12.32%,21.6MB / 13.5MB,697MB / 328kB,55
1773916646,deployment-recommender-1,1.74%,284.5MiB / 1.946GiB,14.27%,7.55MB / 11.4MB,582MB / 1.29MB,74
1773916646,deployment-persistence-1,0.84%,269MiB / 1.946GiB,13.50%,58.3MB / 63MB,796MB / 3.45MB,55
1773916653,deployment-image-1,1.47%,223.8MiB / 1.946GiB,11.23%,28.4MB / 1.14GB,613MB / 4.2MB,78
1773916653,deployment-registry-1,0.65%,84.39MiB / 1.946GiB,4.23%,48.2MB / 31.7MB,581MB / 741kB,50
1773916653,deployment-webui-1,7.47%,396.1MiB / 1.946GiB,19.87%,1.22GB / 1.46GB,796MB / 2.31MB,80
1773916653,deployment-db-1,0.28%,5.562MiB / 1.946GiB,0.28%,7.71MB / 34.5MB,91.1MB / 2.17MB,62
1773916653,deployment-auth-1,1.64%,245.2MiB / 1.946GiB,12.30%,21.6MB / 13.5MB,697MB / 328kB,55
1773916653,deployment-recommender-1,2.34%,284.4MiB / 1.946GiB,14.27%,7.55MB / 11.4MB,582MB / 1.29MB,74
1773916653,deployment-persistence-1,1.94%,268.6MiB / 1.946GiB,13.48%,58.3MB / 63MB,796MB / 3.45MB,55
1773916661,deployment-image-1,1.29%,223.2MiB / 1.946GiB,11.20%,28.4MB / 1.14GB,613MB / 4.2MB,78
1773916661,deployment-registry-1,0.34%,84.44MiB / 1.946GiB,4.24%,48.2MB / 31.7MB,581MB / 741kB,50
1773916661,deployment-webui-1,0.20%,379.6MiB / 1.946GiB,19.05%,1.22GB / 1.46GB,796MB / 2.31MB,80
1773916661,deployment-db-1,0.09%,5.422MiB / 1.946GiB,0.27%,7.71MB / 34.5MB,91.1MB / 2.17MB,62
1773916661,deployment-auth-1,0.95%,244.3MiB / 1.946GiB,12.26%,21.6MB / 13.5MB,697MB / 328kB,55
1773916661,deployment-recommender-1,1.16%,283.4MiB / 1.946GiB,14.22%,7.55MB / 11.4MB,582MB / 1.29MB,74
1773916661,deployment-persistence-1,0.14%,267.5MiB / 1.946GiB,13.42%,58.3MB / 63MB,796MB / 3.45MB,55
1773916670,deployment-image-1,1.37%,224.1MiB / 1.946GiB,11.24%,28.4MB / 1.14GB,613MB / 4.2MB,78
1773916670,deployment-registry-1,0.60%,84.46MiB / 1.946GiB,4.24%,48.2MB / 31.7MB,581MB / 741kB,50
1773916670,deployment-webui-1,2.51%,379.8MiB / 1.946GiB,19.06%,1.22GB / 1.46GB,796MB / 2.31MB,80
1773916670,deployment-db-1,0.09%,5.422MiB / 1.946GiB,0.27%,7.71MB / 34.5MB,91.1MB / 2.17MB,62
1773916670,deployment-auth-1,1.24%,246.3MiB / 1.946GiB,12.36%,21.6MB / 13.5MB,699MB / 328kB,55
1773916670,deployment-recommender-1,2.22%,284.4MiB / 1.946GiB,14.27%,7.56MB / 11.4MB,582MB / 1.29MB,74
1773916670,deployment-persistence-1,0.27%,267.6MiB / 1.946GiB,13.43%,58.3MB / 63MB,797MB / 3.45MB,55
1773916678,deployment-image-1,1.15%,224.1MiB / 1.946GiB,11.24%,28.4MB / 1.14GB,613MB / 4.2MB,78
1773916678,deployment-registry-1,0.53%,84.46MiB / 1.946GiB,4.24%,48.2MB / 31.7MB,581MB / 741kB,50
1773916678,deployment-webui-1,6.82%,379.8MiB / 1.946GiB,19.06%,1.22GB / 1.46GB,796MB / 2.31MB,80
1773916678,deployment-db-1,0.08%,5.422MiB / 1.946GiB,0.27%,7.71MB / 34.5MB,91.1MB / 2.17MB,62
1773916678,deployment-auth-1,2.94%,246.3MiB / 1.946GiB,12.36%,21.6MB / 13.5MB,699MB / 328kB,55
1773916678,deployment-recommender-1,2.22%,284.4MiB / 1.946GiB,14.27%,7.56MB / 11.4MB,582MB / 1.29MB,74
1773916678,deployment-persistence-1,1.38%,267.6MiB / 1.946GiB,13.43%,58.3MB / 63MB,797MB / 3.45MB,55
1773916686,deployment-image-1,11.17%,225.9MiB / 1.946GiB,11.33%,28.4MB / 1.14GB,616MB / 4.2MB,78
1773916686,deployment-registry-1,0.85%,84.46MiB / 1.946GiB,4.24%,48.2MB / 31.8MB,581MB / 741kB,50
1773916686,deployment-webui-1,1.30%,379.8MiB / 1.946GiB,19.06%,1.22GB / 1.46GB,796MB / 2.31MB,80
1773916686,deployment-db-1,0.09%,5.422MiB / 1.946GiB,0.27%,7.71MB / 34.5MB,91.1MB / 2.17MB,62
1773916686,deployment-auth-1,1.59%,246.3MiB / 1.946GiB,12.36%,21.6MB / 13.5MB,699MB / 328kB,55
1773916686,deployment-recommender-1,2.09%,284.4MiB / 1.946GiB,14.27%,7.56MB / 11.4MB,582MB / 1.29MB,74
1773916686,deployment-persistence-1,0.58%,267.6MiB / 1.946GiB,13.43%,58.3MB / 63MB,797MB / 3.45MB,55
